,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
1814,1814,Blood Alloy: Reborn,"March 2, 2016",PC,48,/game/pc/blood-alloy-reborn,tbd,https://www.metacritic.com/game/pc/blood-alloy-reborn,No Data,No Data,No Data
1815,1815,A Bastard's Tale,"October 4, 2016",PlayStation 4,48,/game/playstation-4/a-bastards-tale,5.5,https://www.metacritic.com/game/playstation-4/a-bastards-tale,No Pest Productions,"['Action', 'Fighting', '2D']",6
1816,1816,Soul Axiom,"June 7, 2016",PlayStation 4,47,/game/playstation-4/soul-axiom,4.8,https://www.metacritic.com/game/playstation-4/soul-axiom,Wales Interactive Ltd.,"['Adventure', '3D', 'First-Person']",4
1817,1817,NightCry,"March 28, 2016",PC,46,/game/pc/nightcry,3.0,https://www.metacritic.com/game/pc/nightcry,No Data,No Data,No Data
1818,1818,Coffin Dodgers,"May 6, 2016",Xbox One,46,/game/xbox-one/coffin-dodgers,3.7,https://www.metacritic.com/game/xbox-one/coffin-dodgers,Milky Tea Studios,"['Racing', 'Arcade', 'Automobile']",11
1819,1819,Bus Simulator 16,"March 2, 2016",PC,46,/game/pc/bus-simulator-16,5.9,https://www.metacritic.com/game/pc/bus-simulator-16,Still Alive Studios,"['Simulation', 'Vehicle', 'Civilian']",21
1820,1820,Le Tour de France,"October 11, 2016",Xbox 360,46,/game/xbox-360/le-tour-de-france,8.0,https://www.metacritic.com/game/xbox-360/le-tour-de-france,Cyanide,"['Sports', 'Alternative', 'Individual', 'Biking', 'Biking']",6
1821,1821,Zenith,"September 20, 2016",PlayStation 4,46,/game/playstation-4/zenith,6.6,https://www.metacritic.com/game/playstation-4/zenith,Infinigon,"['Role-Playing', 'Action RPG']",11
1822,1822,7 Days to Die,"June 28, 2016",PlayStation 4,45,/game/playstation-4/7-days-to-die,5.7,https://www.metacritic.com/game/playstation-4/7-days-to-die,"Iron Galaxy Studios, The Fun Pimps","['Action', 'Action Adventure', 'Shooter', 'Survival', 'Sandbox', 'First-Person', 'Arcade']",223
1823,1823,The Huntsman: Winter's Curse,"August 16, 2016",PlayStation 4,45,/game/playstation-4/the-huntsman-winters-curse,tbd,https://www.metacritic.com/game/playstation-4/the-huntsman-winters-curse,No Data,No Data,No Data
1824,1824,Teenage Mutant Ninja Turtles: Mutants in Manhattan,"May 24, 2016",PlayStation 4,44,/game/playstation-4/teenage-mutant-ninja-turtles-mutants-in-manhattan,5.5,https://www.metacritic.com/game/playstation-4/teenage-mutant-ninja-turtles-mutants-in-manhattan,PlatinumGames,"['Action', ""Beat-'Em-Up"", '3D']",178
1825,1825,Harmonix Music VR,"October 10, 2016",PlayStation 4,44,/game/playstation-4/harmonix-music-vr,6.2,https://www.metacritic.com/game/playstation-4/harmonix-music-vr,Harmonix Music Systems,"['Action', 'Rhythm', 'Dancing']",21
1826,1826,MilitAnt,"July 12, 2016",PlayStation 4,44,/game/playstation-4/militant,5.4,https://www.metacritic.com/game/playstation-4/militant,Xibalba Studios,"['Action', 'Platformer', 'Shooter', '2D', ""Shoot-'Em-Up"", 'Vertical']",14
1827,1827,Bombshell (2016),"January 29, 2016",PC,43,/game/pc/bombshell-2016,3.8,https://www.metacritic.com/game/pc/bombshell-2016,Interceptor Entertainment,"['Role-Playing', 'Action RPG']",96
1828,1828,Super Dungeon Bros,"November 1, 2016",PlayStation 4,43,/game/playstation-4/super-dungeon-bros,2.0,https://www.metacritic.com/game/playstation-4/super-dungeon-bros,React Games,"['Action', 'General']",12
1829,1829,Dead or Alive Xtreme 3: Fortune,"March 24, 2016",PlayStation 4,43,/game/playstation-4/dead-or-alive-xtreme-3-fortune,7.5,https://www.metacritic.com/game/playstation-4/dead-or-alive-xtreme-3-fortune,Team Ninja,"['Sports', 'Volleyball', 'Team']",163
1830,1830,Surgeon Simulator: Experience Reality,"December 3, 2016",PlayStation 4,43,/game/playstation-4/surgeon-simulator-experience-reality,4.1,https://www.metacritic.com/game/playstation-4/surgeon-simulator-experience-reality,Bossa Studios,"['Simulation', 'Virtual', 'Career']",13
1831,1831,RollerCoaster Tycoon World,"November 16, 2016",PC,43,/game/pc/rollercoaster-tycoon-world,2.1,https://www.metacritic.com/game/pc/rollercoaster-tycoon-world,Nvizzio Creations,"['Tycoon', 'Strategy', 'Management', 'Business / Tycoon']",78
1832,1832,One Way Trip,"August 30, 2016",PlayStation 4,41,/game/playstation-4/one-way-trip,4.3,https://www.metacritic.com/game/playstation-4/one-way-trip,Beret Applications LLC,"['Action', 'General']",4
1833,1833,Slain!,"March 24, 2016",PC,40,/game/pc/slain!,5.3,https://www.metacritic.com/game/pc/slain!,Wolf Brew Games,"['Action', 'Platformer', '2D']",37
1834,1834,Alekhine's Gun,"March 11, 2016",PC,40,/game/pc/alekhines-gun,4.7,https://www.metacritic.com/game/pc/alekhines-gun,Maximum Games,"['Historic', 'Action Adventure', 'General']",51
1835,1835,Ace Banana,"October 13, 2016",PlayStation 4,40,/game/playstation-4/ace-banana,4.3,https://www.metacritic.com/game/playstation-4/ace-banana,TVR,"['Action', 'General']",20
1836,1836,Umbrella Corps,"June 21, 2016",PlayStation 4,38,/game/playstation-4/umbrella-corps,2.5,https://www.metacritic.com/game/playstation-4/umbrella-corps,Capcom,"['Action', 'Shooter', 'Third-Person', 'Tactical']",174
1837,1837,Crystal Rift,"November 29, 2016",PlayStation 4,37,/game/playstation-4/crystal-rift,6.6,https://www.metacritic.com/game/playstation-4/crystal-rift,Psytec Games Ltd,"['Role-Playing', 'Western-Style']",13
1838,1838,Coffin Dodgers,"May 3, 2016",PlayStation 4,36,/game/playstation-4/coffin-dodgers,4.3,https://www.metacritic.com/game/playstation-4/coffin-dodgers,Milky Tea Studios,"['Racing', 'Arcade', 'Automobile']",21
1839,1839,Alekhine's Gun,"March 1, 2016",PlayStation 4,36,/game/playstation-4/alekhines-gun,3.7,https://www.metacritic.com/game/playstation-4/alekhines-gun,"Maximum Games, Bigmoon Studios","['Action Adventure', 'General']",76
1840,1840,Umbrella Corps,"June 21, 2016",PC,36,/game/pc/umbrella-corps,2.1,https://www.metacritic.com/game/pc/umbrella-corps,Capcom,"['Action', 'Shooter', 'Third-Person', 'Tactical']",95
1841,1841,7 Days to Die,"June 28, 2016",Xbox One,35,/game/xbox-one/7-days-to-die,5.4,https://www.metacritic.com/game/xbox-one/7-days-to-die,"Iron Galaxy Studios, The Fun Pimps","['Action', 'Action Adventure', 'Shooter', 'Survival', 'Sandbox', 'First-Person', 'Arcade']",103
1842,1842,Langrisser Re:Incarnation -TENSEI-,"April 19, 2016",3DS,35,/game/3ds/langrisser-reincarnation--tensei-,4.4,https://www.metacritic.com/game/3ds/langrisser-reincarnation--tensei-,"NCS, extreme Co.,Ltd.","['Strategy', 'Turn-Based', 'Tactics']",19
1843,1843,Weeping Doll,"October 27, 2016",PlayStation 4,32,/game/playstation-4/weeping-doll,2.7,https://www.metacritic.com/game/playstation-4/weeping-doll,TianShe Media,"['Adventure', 'General']",17
1844,1844,Ghostbusters,"July 12, 2016",Xbox One,32,/game/xbox-one/ghostbusters,3.8,https://www.metacritic.com/game/xbox-one/ghostbusters,Activision,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",108
1845,1845,Dino Dini's Kick Off Revival,"June 23, 2016",PlayStation 4,31,/game/playstation-4/dino-dinis-kick-off-revival,4.5,https://www.metacritic.com/game/playstation-4/dino-dinis-kick-off-revival,"The Digital Lounge, Dino Dini","['Sports', 'Team', 'Soccer', 'Arcade']",71
1846,1846,Ghostbusters,"July 12, 2016",PlayStation 4,30,/game/playstation-4/ghostbusters,1.4,https://www.metacritic.com/game/playstation-4/ghostbusters,"Activision, FireForge Games","['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",264
1847,1847,Soda Drinker Pro,"April 14, 2016",Xbox One,30,/game/xbox-one/soda-drinker-pro,5.9,https://www.metacritic.com/game/xbox-one/soda-drinker-pro,Snowrunner Games,"['Miscellaneous', 'General']",27
1848,1848,The Legend of Zelda: Breath of the Wild,"March 3, 2017",Switch,97,/game/switch/the-legend-of-zelda-breath-of-the-wild,8.6,https://www.metacritic.com/game/switch/the-legend-of-zelda-breath-of-the-wild,Nintendo,"['Action Adventure', 'Open-World']",15687
1849,1849,Super Mario Odyssey,"October 27, 2017",Switch,97,/game/switch/super-mario-odyssey,8.9,https://www.metacritic.com/game/switch/super-mario-odyssey,Nintendo,"['Action', 'Platformer', '3D']",5462
1850,1850,The Legend of Zelda: Breath of the Wild,"March 3, 2017",Wii U,96,/game/wii-u/the-legend-of-zelda-breath-of-the-wild,8.2,https://www.metacritic.com/game/wii-u/the-legend-of-zelda-breath-of-the-wild,Nintendo,"['Fantasy', 'Fantasy', 'Action Adventure', 'Open-World']",2227
1851,1851,Divinity: Original Sin II,"September 14, 2017",PC,93,/game/pc/divinity-original-sin-ii,8.8,https://www.metacritic.com/game/pc/divinity-original-sin-ii,Larian Studios Games,"['Action RPG', 'Role-Playing', 'Western-Style']",1920
1852,1852,Persona 5,"April 4, 2017",PlayStation 4,93,/game/playstation-4/persona-5,8.7,https://www.metacritic.com/game/playstation-4/persona-5,Atlus,"['Role-Playing', 'Japanese-Style']",4672
1853,1853,What Remains of Edith Finch,"July 19, 2017",Xbox One,92,/game/xbox-one/what-remains-of-edith-finch,7.7,https://www.metacritic.com/game/xbox-one/what-remains-of-edith-finch,Giant Sparrow,"['Adventure', '3D', 'First-Person']",199
1854,1854,Undertale,"August 15, 2017",PlayStation 4,92,/game/playstation-4/undertale,6.9,https://www.metacritic.com/game/playstation-4/undertale,"tobyfox, 8-4","['Role-Playing', 'Japanese-Style']",748
1855,1855,Okami HD,"December 12, 2017",PC,92,/game/pc/okami-hd,7.9,https://www.metacritic.com/game/pc/okami-hd,Capcom,"['Action Adventure', 'General']",190
1856,1856,Mario Kart 8 Deluxe,"April 28, 2017",Switch,92,/game/switch/mario-kart-8-deluxe,8.6,https://www.metacritic.com/game/switch/mario-kart-8-deluxe,Nintendo,"['Other', 'Racing', 'Arcade', 'Automobile']",1925
1857,1857,SteamWorld Heist: Ultimate Edition,"December 28, 2017",Switch,91,/game/switch/steamworld-heist-ultimate-edition,8.5,https://www.metacritic.com/game/switch/steamworld-heist-ultimate-edition,Image & Form,"['Strategy', 'Turn-Based', 'General']",138
1858,1858,Shovel Knight: Treasure Trove,"March 3, 2017",Switch,91,/game/switch/shovel-knight-treasure-trove,8.2,https://www.metacritic.com/game/switch/shovel-knight-treasure-trove,Yacht Club Games,"['Action', 'Platformer', '2D']",423
1859,1859,Bayonetta,"April 11, 2017",PC,90,/game/pc/bayonetta,8.1,https://www.metacritic.com/game/pc/bayonetta,"PlatinumGames, Nex Entertainment","['Action Adventure', 'Linear']",483
1860,1860,F1 2017,"August 24, 2017",PC,89,/game/pc/f1-2017,7.3,https://www.metacritic.com/game/pc/f1-2017,Codemasters,"['Racing', 'Simulation', 'Automobile']",95
1861,1861,Final Fantasy XIV: Stormblood,"June 20, 2017",PlayStation 4,89,/game/playstation-4/final-fantasy-xiv-stormblood,8.7,https://www.metacritic.com/game/playstation-4/final-fantasy-xiv-stormblood,Square Enix,"['Role-Playing', 'Massively Multiplayer']",317
1862,1862,Lone Echo,"July 20, 2017",PC,89,/game/pc/lone-echo,7.9,https://www.metacritic.com/game/pc/lone-echo,Ready at Dawn,"['Action Adventure', 'General']",72
1863,1863,Rez Infinite,"August 9, 2017",PC,89,/game/pc/rez-infinite,7.2,https://www.metacritic.com/game/pc/rez-infinite,UGA,"['Action', 'Shooter', 'Rail']",39
1864,1864,Horizon Zero Dawn,"February 28, 2017",PlayStation 4,89,/game/playstation-4/horizon-zero-dawn,8.4,https://www.metacritic.com/game/playstation-4/horizon-zero-dawn,Guerrilla,"['Role-Playing', 'Action RPG']",9248
1865,1865,Injustice 2,"May 16, 2017",Xbox One,89,/game/xbox-one/injustice-2,8.2,https://www.metacritic.com/game/xbox-one/injustice-2,NetherRealm Studios,"['Action', 'Fighting', '2D']",234
1866,1866,What Remains of Edith Finch,"April 24, 2017",PC,89,/game/pc/what-remains-of-edith-finch,8.4,https://www.metacritic.com/game/pc/what-remains-of-edith-finch,Giant Sparrow,"['Adventure', '3D', 'First-Person']",631
1867,1867,XCOM 2: War of the Chosen,"August 29, 2017",PC,88,/game/pc/xcom-2-war-of-the-chosen,7.9,https://www.metacritic.com/game/pc/xcom-2-war-of-the-chosen,Firaxis Games,"['Strategy', 'Turn-Based', 'Tactics']",270
1868,1868,N++,"October 4, 2017",Xbox One,88,/game/xbox-one/n++,5.5,https://www.metacritic.com/game/xbox-one/n++,Metanet Software Inc.,"['Action', 'Platformer', '2D']",20
1869,1869,What Remains of Edith Finch,"April 25, 2017",PlayStation 4,88,/game/playstation-4/what-remains-of-edith-finch,8.3,https://www.metacritic.com/game/playstation-4/what-remains-of-edith-finch,Giant Sparrow,"['General', 'Adventure', '3D', 'First-Person']",627
1870,1870,Wolfenstein II: The New Colossus,"October 27, 2017",Xbox One,88,/game/xbox-one/wolfenstein-ii-the-new-colossus,6.4,https://www.metacritic.com/game/xbox-one/wolfenstein-ii-the-new-colossus,MachineGames,"['Action', 'Shooter', 'First-Person', 'Arcade']",423
1871,1871,NieR: Automata,"March 7, 2017",PlayStation 4,88,/game/playstation-4/nier-automata,8.9,https://www.metacritic.com/game/playstation-4/nier-automata,PlatinumGames,"['Role-Playing', 'Action RPG']",3714
1872,1872,Cuphead,"September 29, 2017",PC,88,/game/pc/cuphead,8.2,https://www.metacritic.com/game/pc/cuphead,Studio MDHR,"['Action', 'Platformer', '2D']",1262
1873,1873,SteamWorld Dig 2,"September 21, 2017",Switch,88,/game/switch/steamworld-dig-2,8.6,https://www.metacritic.com/game/switch/steamworld-dig-2,Image & Form,"['Action', 'Action Adventure', 'General', 'Platformer', '2D']",317
1874,1874,Cave Story +,"June 20, 2017",Switch,88,/game/switch/cave-story-+,7.9,https://www.metacritic.com/game/switch/cave-story-+,Nicalis,"['Action', 'Platformer', '2D']",163
1875,1875,Night in the Woods,"February 21, 2017",PC,88,/game/pc/night-in-the-woods,7.5,https://www.metacritic.com/game/pc/night-in-the-woods,Infinite Fall,"['Fantasy', 'Action Adventure', 'Adventure', 'General']",324
1876,1876,Nex Machina: Death Machine,"June 20, 2017",PlayStation 4,88,/game/playstation-4/nex-machina-death-machine,8.0,https://www.metacritic.com/game/playstation-4/nex-machina-death-machine,Housemarque,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",151
1877,1877,Nioh,"February 7, 2017",PlayStation 4,88,/game/playstation-4/nioh,8.3,https://www.metacritic.com/game/playstation-4/nioh,Team Ninja,"['Role-Playing', 'Action RPG']",2307
1878,1878,Stardew Valley,"October 5, 2017",Switch,87,/game/switch/stardew-valley,8.7,https://www.metacritic.com/game/switch/stardew-valley,ConcernedApe,"['Role-Playing', 'General']",482
1879,1879,Final Fantasy XIV: Stormblood,"June 20, 2017",PC,87,/game/pc/final-fantasy-xiv-stormblood,8.2,https://www.metacritic.com/game/pc/final-fantasy-xiv-stormblood,Square Enix,"['Role-Playing', 'Massively Multiplayer']",333
1880,1880,Injustice 2,"May 16, 2017",PlayStation 4,87,/game/playstation-4/injustice-2,8.0,https://www.metacritic.com/game/playstation-4/injustice-2,NetherRealm Studios,"['Action', 'Fighting', '2D']",746
1881,1881,Night in the Woods,"February 21, 2017",PlayStation 4,87,/game/playstation-4/night-in-the-woods,7.1,https://www.metacritic.com/game/playstation-4/night-in-the-woods,Infinite Fall,"['Fantasy', 'Action Adventure', 'Adventure', 'General']",181
1882,1882,Enter the Gungeon,"December 14, 2017",Switch,87,/game/switch/enter-the-gungeon,7.9,https://www.metacritic.com/game/switch/enter-the-gungeon,Dodge Roll,"['Action', 'General', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']",192
1883,1883,Okami HD,"December 12, 2017",PlayStation 4,87,/game/playstation-4/okami-hd,8.1,https://www.metacritic.com/game/playstation-4/okami-hd,Capcom,"['Action Adventure', 'General']",187
1884,1884,Hollow Knight,"February 24, 2017",PC,87,/game/pc/hollow-knight,9.1,https://www.metacritic.com/game/pc/hollow-knight,Team Cherry,"['Action Adventure', 'General']",1084
1885,1885,Raw Data,"October 5, 2017",PC,87,/game/pc/raw-data,6.6,https://www.metacritic.com/game/pc/raw-data,Survios,"['Action', 'Shooter', 'First-Person', 'Arcade']",10
1886,1886,Zero Escape: The Nonary Games,"March 24, 2017",PlayStation 4,87,/game/playstation-4/zero-escape-the-nonary-games,8.2,https://www.metacritic.com/game/playstation-4/zero-escape-the-nonary-games,Spike Chunsoft,"['Miscellaneous', 'Compilation']",98
1887,1887,Wolfenstein II: The New Colossus,"October 27, 2017",PlayStation 4,87,/game/playstation-4/wolfenstein-ii-the-new-colossus,7.3,https://www.metacritic.com/game/playstation-4/wolfenstein-ii-the-new-colossus,MachineGames,"['Action', 'Shooter', 'First-Person', 'Arcade']",1282
1888,1888,Axiom Verge,"October 5, 2017",Switch,87,/game/switch/axiom-verge,8.4,https://www.metacritic.com/game/switch/axiom-verge,Tom Happ,"['Action Adventure', 'General']",120
1889,1889,Destiny 2,"September 6, 2017",Xbox One,87,/game/xbox-one/destiny-2,4.4,https://www.metacritic.com/game/xbox-one/destiny-2,Bungie,"['Action', 'Shooter', 'First-Person', 'Arcade']",608
1890,1890,Total War: WARHAMMER II,"September 28, 2017",PC,87,/game/pc/total-war-warhammer-ii,7.9,https://www.metacritic.com/game/pc/total-war-warhammer-ii,Creative Assembly,"['Strategy', 'Real-Time', 'Tactics']",428
1891,1891,Forza Horizon 3: Hot Wheels,"May 9, 2017",Xbox One,87,/game/xbox-one/forza-horizon-3-hot-wheels,7.6,https://www.metacritic.com/game/xbox-one/forza-horizon-3-hot-wheels,Playground Games,"['Racing', 'Simulation', 'Automobile']",101
1892,1892,Okami HD,"December 12, 2017",Xbox One,87,/game/xbox-one/okami-hd,8.3,https://www.metacritic.com/game/xbox-one/okami-hd,Capcom,"['Action Adventure', 'General']",69
1893,1893,West of Loathing,"August 10, 2017",PC,87,/game/pc/west-of-loathing,7.6,https://www.metacritic.com/game/pc/west-of-loathing,Asymmetric Publications,"['Role-Playing', 'General']",78
1894,1894,Thumper,"August 18, 2017",Xbox One,86,/game/xbox-one/thumper,5.1,https://www.metacritic.com/game/xbox-one/thumper,"drool Games, Drool","['Action', 'Rhythm', 'Music']",10
1895,1895,Rocket League,"November 14, 2017",Switch,86,/game/switch/rocket-league,8.0,https://www.metacritic.com/game/switch/rocket-league,Psyonix,"['Sports', 'Team', 'Soccer', 'Arcade']",284
1896,1896,F1 2017,"August 25, 2017",PlayStation 4,86,/game/playstation-4/f1-2017,7.5,https://www.metacritic.com/game/playstation-4/f1-2017,Codemasters,"['Racing', 'Simulation', 'Automobile']",87
1897,1897,Cuphead,"September 29, 2017",Xbox One,86,/game/xbox-one/cuphead,8.4,https://www.metacritic.com/game/xbox-one/cuphead,Studio MDHR,"['Action', 'Platformer', '2D']",840
1898,1898,Pillars of Eternity: Complete Edition,"August 29, 2017",Xbox One,86,/game/xbox-one/pillars-of-eternity-complete-edition,7.6,https://www.metacritic.com/game/xbox-one/pillars-of-eternity-complete-edition,"Obsidian Entertainment, Paradox Arctic","['Role-Playing', 'Western-Style']",38
1899,1899,Sky Force Reloaded,"December 1, 2017",Xbox One,86,/game/xbox-one/sky-force-reloaded,6.8,https://www.metacritic.com/game/xbox-one/sky-force-reloaded,Infinite Dreams Inc.,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",16
1900,1900,Thimbleweed Park,"August 22, 2017",PlayStation 4,86,/game/playstation-4/thimbleweed-park,7.6,https://www.metacritic.com/game/playstation-4/thimbleweed-park,Ron Gilbert and Gary Winnick,"['Adventure', 'Point-and-Click']",51
1901,1901,Minecraft: Switch Edition,"May 11, 2017",Switch,86,/game/switch/minecraft-switch-edition,7.5,https://www.metacritic.com/game/switch/minecraft-switch-edition,4J Studios,"['Action Adventure', 'Sandbox']",261
1902,1902,Resident Evil 7: biohazard,"January 24, 2017",Xbox One,86,/game/xbox-one/resident-evil-7-biohazard,7.8,https://www.metacritic.com/game/xbox-one/resident-evil-7-biohazard,Capcom,"['Action Adventure', 'Survival']",451
1903,1903,Final Fantasy XII: The Zodiac Age,"July 11, 2017",PlayStation 4,86,/game/playstation-4/final-fantasy-xii-the-zodiac-age,8.4,https://www.metacritic.com/game/playstation-4/final-fantasy-xii-the-zodiac-age,Square Enix,"['Role-Playing', 'Japanese-Style']",551
