,name,date,platform,score,url,userscore,fullurl,developer,genre
4720,World War Z,2019-04-16,PlayStation 4,67,/game/playstation-4/world-war-z,62.0,https://www.metacritic.com/game/playstation-4/world-war-z,Saber Interactive,"['Action', 'Shooter', 'First-Person', 'Tactical']"
4721,Felix the Reaper,2019-10-17,Switch,67,/game/switch/felix-the-reaper,71.0,https://www.metacritic.com/game/switch/felix-the-reaper,Kong Orange,"['Adventure', 'General']"
4722,Interrogation: You will be deceived,2019-12-05,PC,67,/game/pc/interrogation-you-will-be-deceived,76.0,https://www.metacritic.com/game/pc/interrogation-you-will-be-deceived,Critique Gaming,"['Adventure', 'General']"
4723,LEGRAND LEGACY: Tale of the Fatebounds,2019-01-24,Switch,67,/game/switch/legrand-legacy-tale-of-the-fatebounds,59.0,https://www.metacritic.com/game/switch/legrand-legacy-tale-of-the-fatebounds,Another Indie,"['Role-Playing', 'Japanese-Style']"
4724,Onimusha: Warlords,2019-01-15,PC,67,/game/pc/onimusha-warlords,65.0,https://www.metacritic.com/game/pc/onimusha-warlords,Capcom,"['Action Adventure', 'General']"
4725,Giga Wrecker Alt.,2019-04-12,Switch,67,/game/switch/giga-wrecker-alt,40.0,https://www.metacritic.com/game/switch/giga-wrecker-alt,Game Freak,"['Action', 'Platformer', '2D']"
4726,Windscape,2019-03-27,Switch,66,/game/switch/windscape,,https://www.metacritic.com/game/switch/windscape,Magic Sandbox,"['Action Adventure', 'Open-World']"
4727,Redeemer: Enhanced Edition,2019-07-19,Xbox One,66,/game/xbox-one/redeemer-enhanced-edition,79.0,https://www.metacritic.com/game/xbox-one/redeemer-enhanced-edition,Sobaka,"['Action Adventure', 'Linear']"
4728,The Sinking City,2019-06-25,Xbox One,66,/game/xbox-one/the-sinking-city,65.0,https://www.metacritic.com/game/xbox-one/the-sinking-city,Frogwares,"['Action Adventure', 'Survival']"
4729,Fitness Boxing,2019-01-04,Switch,66,/game/switch/fitness-boxing,67.0,https://www.metacritic.com/game/switch/fitness-boxing,"Imagineer Co.,Ltd.","['Miscellaneous', 'Exercise / Fitness']"
4730,Ghostbusters: The Video Game Remastered,2019-10-04,PlayStation 4,66,/game/playstation-4/ghostbusters-the-video-game-remastered,68.0,https://www.metacritic.com/game/playstation-4/ghostbusters-the-video-game-remastered,Saber Interactive,"['Action', 'General']"
4731,Damsel,2019-08-07,Xbox One,66,/game/xbox-one/damsel,44.0,https://www.metacritic.com/game/xbox-one/damsel,Screwtape Studios,"['Action', 'Platformer', '2D']"
4732,Golem Gates,2019-05-31,Switch,66,/game/switch/golem-gates,,https://www.metacritic.com/game/switch/golem-gates,"Laser Guided Games, LLC","['Role-Playing', 'Action RPG']"
4733,American Fugitive,2019-05-21,PC,66,/game/pc/american-fugitive,69.0,https://www.metacritic.com/game/pc/american-fugitive,Fallen Tree Games,"['Action Adventure', 'Sandbox', 'Open-World']"
4734,Vaporum,2019-04-10,Xbox One,66,/game/xbox-one/vaporum,73.0,https://www.metacritic.com/game/xbox-one/vaporum,Merge Games,"['Role-Playing', 'Action RPG']"
4735,Truberbrook: A Nerd Saves the World,2019-03-12,PC,66,/game/pc/truberbrook-a-nerd-saves-the-world,45.0,https://www.metacritic.com/game/pc/truberbrook-a-nerd-saves-the-world,"btf GmbH, btf","['Adventure', 'General']"
4736,Espire 1: VR Operative,2019-11-22,PC,66,/game/pc/espire-1-vr-operative,72.0,https://www.metacritic.com/game/pc/espire-1-vr-operative,Digital Lode,"['Action', 'Shooter', 'Light Gun']"
4737,Fairy Fencer F: Advent Dark Force,2019-01-17,Switch,66,/game/switch/fairy-fencer-f-advent-dark-force,60.0,https://www.metacritic.com/game/switch/fairy-fencer-f-advent-dark-force,Compile Heart,"['Role-Playing', 'Japanese-Style']"
4738,The Stillness of the Wind,2019-02-07,Switch,66,/game/switch/the-stillness-of-the-wind,,https://www.metacritic.com/game/switch/the-stillness-of-the-wind,Memory of God / Lambic Studios,"['Adventure', '3D', 'Point-and-Click', 'Third-Person']"
4739,ToeJam & Earl: Back in the Groove,2019-02-15,PlayStation 4,66,/game/playstation-4/toejam-earl-back-in-the-groove,63.0,https://www.metacritic.com/game/playstation-4/toejam-earl-back-in-the-groove,"Humanature Studios, 22nd Century Toys","['Action', 'General', 'Platformer', '2D']"
4740,American Fugitive,2019-05-21,PlayStation 4,66,/game/playstation-4/american-fugitive,58.0,https://www.metacritic.com/game/playstation-4/american-fugitive,Fallen Tree Games,"['Action Adventure', 'Sandbox', 'Open-World']"
4741,Wolfenstein: Youngblood,2019-07-26,Switch,66,/game/switch/wolfenstein-youngblood,35.0,https://www.metacritic.com/game/switch/wolfenstein-youngblood,"Panic Button, MachineGames","['Action', 'Shooter', 'First-Person', 'Arcade']"
4742,Riverbond,2019-06-09,PlayStation 4,66,/game/playstation-4/riverbond,51.0,https://www.metacritic.com/game/playstation-4/riverbond,Cococucumber,"['Action', 'General']"
4743,Galaxy Champions TV,2019-10-03,Switch,65,/game/switch/galaxy-champions-tv,,https://www.metacritic.com/game/switch/galaxy-champions-tv,aQuadiun,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Top-Down']"
4744,Senran Kagura Burst Re:Newal,2019-01-22,PlayStation 4,65,/game/playstation-4/senran-kagura-burst-renewal,49.0,https://www.metacritic.com/game/playstation-4/senran-kagura-burst-renewal,Honey Parade Games,"['Action', ""Beat-'Em-Up"", '2D']"
4745,Heroland,2019-12-03,Switch,65,/game/switch/heroland,,https://www.metacritic.com/game/switch/heroland,FuRyu,"['Role-Playing', 'Japanese-Style']"
4746,The LEGO Movie 2 Videogame,2019-02-26,Xbox One,65,/game/xbox-one/the-lego-movie-2-videogame,43.0,https://www.metacritic.com/game/xbox-one/the-lego-movie-2-videogame,TT Games,"['Action Adventure', 'General']"
4747,Degrees of Separation,2019-02-14,Xbox One,65,/game/xbox-one/degrees-of-separation,,https://www.metacritic.com/game/xbox-one/degrees-of-separation,Moondrop Studios,"['Action', 'Platformer', '2D']"
4748,Anthem,2019-02-22,Xbox One,65,/game/xbox-one/anthem,39.0,https://www.metacritic.com/game/xbox-one/anthem,BioWare,"['Role-Playing', 'Action RPG']"
4749,Dangerous Driving,2019-04-09,Xbox One,65,/game/xbox-one/dangerous-driving,50.0,https://www.metacritic.com/game/xbox-one/dangerous-driving,Three Fields Entertainment,"['Racing', 'Arcade', 'Automobile']"
4750,Weakless,2019-12-13,Xbox One,65,/game/xbox-one/weakless,,https://www.metacritic.com/game/xbox-one/weakless,Cubeish Games,"['Adventure', '3D', 'Third-Person']"
4751,The Church in the Darkness,2019-08-02,PC,65,/game/pc/the-church-in-the-darkness,71.0,https://www.metacritic.com/game/pc/the-church-in-the-darkness,Paranoid Productions,"['Action Adventure', 'Open-World']"
4752,Graveyard Keeper,2019-06-27,Switch,65,/game/switch/graveyard-keeper,57.0,https://www.metacritic.com/game/switch/graveyard-keeper,Lazy Bear Games,"['Simulation', 'Action Adventure', 'Virtual', 'Open-World', 'Career']"
4753,Sniper Elite V2 Remastered,2019-05-14,PlayStation 4,65,/game/playstation-4/sniper-elite-v2-remastered,40.0,https://www.metacritic.com/game/playstation-4/sniper-elite-v2-remastered,Rebellion,"['Action', 'Shooter', 'Third-Person', 'Tactical']"
4754,One Piece: World Seeker,2019-03-15,Xbox One,65,/game/xbox-one/one-piece-world-seeker,55.0,https://www.metacritic.com/game/xbox-one/one-piece-world-seeker,Ganbarion,"['Action Adventure', 'Open-World']"
4755,Jet Kave Adventure,2019-09-17,Switch,65,/game/switch/jet-kave-adventure,62.0,https://www.metacritic.com/game/switch/jet-kave-adventure,7Levels,"['Action', 'Platformer', '2D']"
4756,Blacksad: Under the Skin,2019-11-05,PC,65,/game/pc/blacksad-under-the-skin,77.0,https://www.metacritic.com/game/pc/blacksad-under-the-skin,Pendulo Studios,"['Adventure', '3D', 'First-Person']"
4757,The Bradwell Conspiracy,2019-10-08,PC,65,/game/pc/the-bradwell-conspiracy,68.0,https://www.metacritic.com/game/pc/the-bradwell-conspiracy,Bossa Studios,"['Adventure', '3D', 'First-Person']"
4758,Genesis Alpha One,2019-01-29,PlayStation 4,65,/game/playstation-4/genesis-alpha-one,43.0,https://www.metacritic.com/game/playstation-4/genesis-alpha-one,Radiation Blue,"['Action', 'Shooter', 'First-Person', 'Arcade']"
4759,Kill la Kill: IF,2019-07-26,Switch,65,/game/switch/kill-la-kill-if,68.0,https://www.metacritic.com/game/switch/kill-la-kill-if,"Studio TRIGGER, Aplus","['Action Adventure', 'General', 'Action', 'Fighting', '3D']"
4760,Conarium,2019-02-12,PlayStation 4,65,/game/playstation-4/conarium,51.0,https://www.metacritic.com/game/playstation-4/conarium,Zoetrope Interactive,"['Adventure', '3D', 'First-Person']"
4761,Sniper Ghost Warrior Contracts,2019-11-22,PlayStation 4,65,/game/playstation-4/sniper-ghost-warrior-contracts,62.0,https://www.metacritic.com/game/playstation-4/sniper-ghost-warrior-contracts,CI Games,"['Action', 'Shooter', 'First-Person', 'Tactical']"
4762,Bee Simulator,2019-11-12,Switch,65,/game/switch/bee-simulator,69.0,https://www.metacritic.com/game/switch/bee-simulator,Varsav Game Studios,"['Simulation', 'General']"
4763,Outward,2019-03-26,Xbox One,65,/game/xbox-one/outward,71.0,https://www.metacritic.com/game/xbox-one/outward,Nine Dots Studio,"['Role-Playing', 'Action Adventure', 'General', 'Survival', 'Open-World']"
4764,Blair Witch,2019-12-03,PlayStation 4,65,/game/playstation-4/blair-witch,65.0,https://www.metacritic.com/game/playstation-4/blair-witch,Bloober Team,"['Action Adventure', 'Survival']"
4765,Metal Wolf Chaos XD,2019-08-06,PC,65,/game/pc/metal-wolf-chaos-xd,56.0,https://www.metacritic.com/game/pc/metal-wolf-chaos-xd,"From Software, General Arcade","['Simulation', 'Vehicle', 'Combat']"
4766,Monster Energy Supercross - The Official Videogame 2,2019-02-05,Xbox One,65,/game/xbox-one/monster-energy-supercross---the-official-videogame-2,63.0,https://www.metacritic.com/game/xbox-one/monster-energy-supercross---the-official-videogame-2,Milestone S.r.l,"['Racing', 'Arcade', 'Automobile']"
4767,Dusk Diver,2019-10-29,PlayStation 4,64,/game/playstation-4/dusk-diver,66.0,https://www.metacritic.com/game/playstation-4/dusk-diver,JFi Games,"['Action', 'Role-Playing', 'General', 'Action RPG']"
4768,Star Wars Jedi Knight II: Jedi Outcast,2019-09-24,Switch,64,/game/switch/star-wars-jedi-knight-ii-jedi-outcast,54.0,https://www.metacritic.com/game/switch/star-wars-jedi-knight-ii-jedi-outcast,"Aspyr, Aspire","['Action Adventure', 'Linear']"
4769,YIIK: A Postmodern RPG,2019-01-17,PC,64,/game/pc/yiik-a-postmodern-rpg,30.0,https://www.metacritic.com/game/pc/yiik-a-postmodern-rpg,Ackkstudios,"['Role-Playing', 'Japanese-Style']"
4770,Xenon Racer,2019-03-26,PC,64,/game/pc/xenon-racer,56.0,https://www.metacritic.com/game/pc/xenon-racer,"3DClouds.it, 3DClouds","['Racing', 'Arcade', 'Automobile']"
4771,Little Town Hero,2019-10-16,Switch,64,/game/switch/little-town-hero,40.0,https://www.metacritic.com/game/switch/little-town-hero,Game Freak,"['Role-Playing', 'Japanese-Style']"
4772,The Caligula Effect: Overdose,2019-03-12,PlayStation 4,64,/game/playstation-4/the-caligula-effect-overdose,60.0,https://www.metacritic.com/game/playstation-4/the-caligula-effect-overdose,Aquria,"['Role-Playing', 'General']"
4773,Ancestors: The Humankind Odyssey,2019-08-27,PC,64,/game/pc/ancestors-the-humankind-odyssey,57.0,https://www.metacritic.com/game/pc/ancestors-the-humankind-odyssey,Panache Digital Games,"['Action Adventure', 'General', 'Survival']"
4774,Pagan Online,2019-04-17,PC,64,/game/pc/pagan-online,51.0,https://www.metacritic.com/game/pc/pagan-online,Mad Head Games,"['Massively Multiplayer', 'Role-Playing', 'Action RPG']"
4775,Xenon Racer,2019-03-26,PlayStation 4,64,/game/playstation-4/xenon-racer,58.0,https://www.metacritic.com/game/playstation-4/xenon-racer,"3DClouds.it, 3DClouds","['Racing', 'Arcade', 'Automobile']"
4776,ChromaGun VR,2019-02-19,PlayStation 4,64,/game/playstation-4/chromagun-vr,51.0,https://www.metacritic.com/game/playstation-4/chromagun-vr,Pixel Maniacs,"['Action', 'Shooter', 'First-Person', 'Arcade']"
4777,The Sinking City,2019-06-25,PlayStation 4,64,/game/playstation-4/the-sinking-city,69.0,https://www.metacritic.com/game/playstation-4/the-sinking-city,Frogwares,"['Action Adventure', 'Survival']"
4778,SIMULACRA,2019-12-03,Switch,64,/game/switch/simulacra,,https://www.metacritic.com/game/switch/simulacra,Kaigan Games OU,"['Simulation', 'Virtual', 'Virtual Life']"
4779,Snooker 19,2019-04-16,PlayStation 4,64,/game/playstation-4/snooker-19,49.0,https://www.metacritic.com/game/playstation-4/snooker-19,Lab42,"['Sports', 'Individual', 'Billiards']"
4780,The friends of Ringo Ishikawa,2019-04-03,Switch,64,/game/switch/the-friends-of-ringo-ishikawa,68.0,https://www.metacritic.com/game/switch/the-friends-of-ringo-ishikawa,yeo,"['Action', ""Beat-'Em-Up"", '2D']"
4781,Sea of Solitude,2019-07-05,PC,64,/game/pc/sea-of-solitude,62.0,https://www.metacritic.com/game/pc/sea-of-solitude,"Electronic Arts, Jo-Mei Games","['General', 'Adventure', '3D', 'Third-Person']"
4782,Snooker 19,2019-08-23,Switch,64,/game/switch/snooker-19,36.0,https://www.metacritic.com/game/switch/snooker-19,Lab42,"['Sports', 'Individual', 'Billiards']"
4783,MX vs. ATV All Out: Anniversary Edition,2019-02-26,Xbox One,64,/game/xbox-one/mx-vs-atv-all-out-anniversary-edition,,https://www.metacritic.com/game/xbox-one/mx-vs-atv-all-out-anniversary-edition,THQ Nordic,"['Racing', 'Simulation', 'Automobile']"
4784,Wolfenstein: Youngblood,2019-07-26,PlayStation 4,63,/game/playstation-4/wolfenstein-youngblood,26.0,https://www.metacritic.com/game/playstation-4/wolfenstein-youngblood,MachineGames,"['Action', 'Shooter', 'First-Person', 'Arcade']"
4785,198X,2019-06-20,PC,63,/game/pc/198x,58.0,https://www.metacritic.com/game/pc/198x,Hi-Bit Studios,"['Action', 'Miscellaneous', 'Platformer', 'Party / Minigame', '2D']"
4786,Citadel: Forged with Fire,2019-11-01,Xbox One,63,/game/xbox-one/citadel-forged-with-fire,64.0,https://www.metacritic.com/game/xbox-one/citadel-forged-with-fire,Blue Isle Studios,"['Role-Playing', 'Action RPG']"
4787,The World Next Door,2019-03-27,Switch,63,/game/switch/the-world-next-door,54.0,https://www.metacritic.com/game/switch/the-world-next-door,Rose City Games,"['Action Adventure', 'General']"
4788,Layers of Fear 2,2019-05-28,Xbox One,63,/game/xbox-one/layers-of-fear-2,65.0,https://www.metacritic.com/game/xbox-one/layers-of-fear-2,Bloober Team,"['Action Adventure', 'Survival']"
4789,Metal Wolf Chaos XD,2019-08-06,PlayStation 4,63,/game/playstation-4/metal-wolf-chaos-xd,62.0,https://www.metacritic.com/game/playstation-4/metal-wolf-chaos-xd,"From Software, General Arcade","['Simulation', 'Vehicle', 'Combat']"
4790,Narcos: Rise of the Cartels,2019-11-22,Xbox One,63,/game/xbox-one/narcos-rise-of-the-cartels,26.0,https://www.metacritic.com/game/xbox-one/narcos-rise-of-the-cartels,Kuju Entertainment,"['Action', 'Strategy', 'Turn-Based', 'General', 'Tactics']"
4791,Arcade Classics Anniversary Collection,2019-04-18,PlayStation 4,63,/game/playstation-4/arcade-classics-anniversary-collection,39.0,https://www.metacritic.com/game/playstation-4/arcade-classics-anniversary-collection,Konami,"['Miscellaneous', 'Compilation']"
4792,Space Junkies,2019-03-26,PlayStation 4,63,/game/playstation-4/space-junkies,34.0,https://www.metacritic.com/game/playstation-4/space-junkies,Ubisoft Montpellier,"['Action', 'Arcade']"
4793,Citizens of Space,2019-06-18,PlayStation 4,63,/game/playstation-4/citizens-of-space,67.0,https://www.metacritic.com/game/playstation-4/citizens-of-space,Sega,"['Role-Playing', 'Japanese-Style']"
4794,Jon Shafer's At the Gates,2019-01-23,PC,63,/game/pc/jon-shafers-at-the-gates,56.0,https://www.metacritic.com/game/pc/jon-shafers-at-the-gates,Conifer Games,"['Strategy', 'Turn-Based', '4X']"
4795,Deliver Us The Moon: Fortuna,2019-10-10,PC,63,/game/pc/deliver-us-the-moon-fortuna,60.0,https://www.metacritic.com/game/pc/deliver-us-the-moon-fortuna,KeokeN Interactive,"['Adventure', '3D', 'Third-Person']"
4796,8-Bit Hordes,2019-02-01,PlayStation 4,63,/game/playstation-4/8-bit-hordes,30.0,https://www.metacritic.com/game/playstation-4/8-bit-hordes,Petroglyph,"['Strategy', 'Real-Time', 'Command']"
4797,Travis Strikes Again: No More Heroes - Complete Edition,2019-10-17,PlayStation 4,63,/game/playstation-4/travis-strikes-again-no-more-heroes---complete-edition,78.0,https://www.metacritic.com/game/playstation-4/travis-strikes-again-no-more-heroes---complete-edition,Grasshopper Manufacture,"['Action', ""Beat-'Em-Up"", '3D']"
4798,Neverwinter Nights: Enhanced Edition,2019-12-03,PlayStation 4,63,/game/playstation-4/neverwinter-nights-enhanced-edition,38.0,https://www.metacritic.com/game/playstation-4/neverwinter-nights-enhanced-edition,Beamdog,"['Role-Playing', 'Western-Style']"
4799,Super Monkey Ball: Banana Blitz HD,2019-10-29,Switch,63,/game/switch/super-monkey-ball-banana-blitz-hd,48.0,https://www.metacritic.com/game/switch/super-monkey-ball-banana-blitz-hd,Sega,"['Miscellaneous', 'Party / Minigame']"
4800,YIIK: A Postmodern RPG,2019-01-17,Switch,63,/game/switch/yiik-a-postmodern-rpg,49.0,https://www.metacritic.com/game/switch/yiik-a-postmodern-rpg,Ackkstudios,"['Role-Playing', 'Japanese-Style']"
4801,The Blackout Club,2019-07-29,PC,63,/game/pc/the-blackout-club,65.0,https://www.metacritic.com/game/pc/the-blackout-club,Question,"['Action Adventure', 'Survival']"
4802,The Occupation,2019-03-05,PlayStation 4,63,/game/playstation-4/the-occupation,35.0,https://www.metacritic.com/game/playstation-4/the-occupation,White Paper Games,"['Adventure', '3D', 'First-Person']"
4803,Dragon Quest,2019-09-27,Switch,63,/game/switch/dragon-quest,69.0,https://www.metacritic.com/game/switch/dragon-quest,Square Enix,"['Role-Playing', 'Japanese-Style']"
4804,Warhammer: Chaosbane,2019-06-04,PlayStation 4,63,/game/playstation-4/warhammer-chaosbane,43.0,https://www.metacritic.com/game/playstation-4/warhammer-chaosbane,Games Workshop,"['Role-Playing', 'Action RPG']"
4805,Bubsy: Paws on Fire,2019-05-16,PlayStation 4,63,/game/playstation-4/bubsy-paws-on-fire,76.0,https://www.metacritic.com/game/playstation-4/bubsy-paws-on-fire,Choice Provisions,"['Action', 'Platformer', '2D']"
4806,Disney Tsum Tsum Festival,2019-11-08,Switch,63,/game/switch/disney-tsum-tsum-festival,50.0,https://www.metacritic.com/game/switch/disney-tsum-tsum-festival,"Bandai Namco Games, B.B.Studio","['Miscellaneous', 'Party / Minigame']"
4807,Etherborn,2019-07-18,Switch,62,/game/switch/etherborn,75.0,https://www.metacritic.com/game/switch/etherborn,Altered Matter,"['Adventure', '3D', 'First-Person']"
4808,Daymare: 1998,2019-09-17,PC,62,/game/pc/daymare-1998,68.0,https://www.metacritic.com/game/pc/daymare-1998,Invader Studios,"['Action Adventure', 'Survival']"
4809,Groundhog Day: Like Father Like Son,2019-09-17,PlayStation 4,62,/game/playstation-4/groundhog-day-like-father-like-son,54.0,https://www.metacritic.com/game/playstation-4/groundhog-day-like-father-like-son,"Tequila Works, Sony Pictures Virtual Reality","['Adventure', '3D', 'First-Person']"
